url	candidate_kind	candidate_name	rank	composite_score	popularity	reputation	integration	documentation	ecosystem	cves_12mo	stars	issues_12mo	language	license	last_release	weblink	summary	confidence_score
https://files.pythonhosted.org/packages/02/a0/32e1d5a21b703f600183e205aafc6773577e16429af5ad3c3f9b956b07ca/enum-0.4.7.tar.gz	self	enum	0	41.5	15	95	40	20	10	0		0	Python	BSD	2016-05	https://pypi.org/project/enum/	Backport of Python 3.4 Enum to Python 2.x and 3.3.	0.05
https://github.com/FreeTDS/freetds/archive/refs/tags/v1.5.17.tar.gz	self	FreeTDS	0	68.5	45	95	70	80	65	0	520	18	C	LGPL-2.1	2024-10	https://www.freetds.org/	Open-source C library implementing TDS protocol for native connectivity to Microsoft SQL Server and Sybase databases.	0.05
http://www.linuxfoundation.org/collaborate/workgroups/networking/bridge	self	bridge-utils	0	52.5	45	90	70	30	20	0		0	C	GPL-2.0		http://www.linuxfoundation.org/collaborate/workgroups/networking/bridge	Utilities to configure and manage Linux Ethernet bridges (layer-2 switching).	0.2
http://www.linuxfoundation.org/collaborate/workgroups/networking/bridge	alternative	iproute2	1	86.2	85	85	95	90	80	2		120	C	GPL-2.0	2024-07	https://wiki.linuxfoundation.org/networking/iproute2	Modern iproute2 suite providing 'bridge' command for Linux bridging configuration.
https://github.com/jbardin/scp.py/archive/refs/tags/v0.14.4.tar.gz	self	scp.py	0	71.5	65	95	80	60	55	0	850	12	Python	LGPL-2.1	2021-01	https://github.com/jbardin/scp.py	Pure-Python SCP client module built on top of Paramiko for file transfers over SSH.	0.2
https://github.com/gcovr/gcovr/archive/refs/tags/8.6.tar.gz	self	gcovr	0	76.4	62	95	82	85	68	0	870	35	Python	BSD-3-Clause	2024-10	https://gcovr.com	Generates C/C++ code coverage reports from gcov data in HTML, XML, JSON and other formats.	0.1
https://github.com/openresty/openresty/archive/refs/tags/v1.21.4.1.tar.gz	self	OpenResty	0	76.8	85	75	80	70	65	2	12000	180	C, Lua	BSD-2-Clause	2022-05	https://openresty.org	Web platform based on Nginx and LuaJIT for building scalable web apps, gateways and services.	0.3
https://gitlab.freedesktop.org/wayland/wayland/-/archive/1.21.0/wayland-1.21.0.tar.gz	self	wayland	0	76.5	65	95	80	75	70	0	420	85	C	MIT	2022-09	https://wayland.freedesktop.org/	C library implementing the Wayland display server protocol as a replacement for X11.	0.05
https://github.com/bitprophet/alabaster/archive/refs/tags/1.0.0.tar.gz	self	alabaster	0	71.5	45	95	85	80	70	0	210	12	Python	BSD-3-Clause	2024-01	https://github.com/bitprophet/alabaster	Clean, configurable Sphinx theme used for Python project documentation.	0.05
https://github.com/bitprophet/alabaster/archive/refs/tags/1.0.0.tar.gz	alternative	sphinx-rtd-theme	1	87.8	85	95	90	90	75	0	2700	45	Python	MIT	2024-07	https://github.com/readthedocs/sphinx_rtd_theme	Read the Docs Sphinx theme with responsive layout and search.
https://github.com/bitprophet/alabaster/archive/refs/tags/1.0.0.tar.gz	alternative	furo	2	85.6	78	95	88	85	80	0	1900	28	Python	MIT	2024-05	https://github.com/pradyunsg/furo	Clean, modern Sphinx theme focused on readability and customization.
https://github.com/GNOME/pango/archive/refs/tags/1.50.11.tar.gz	self	pango	0	66.5	45	95	70	65	60	0	412	28	C	LGPL-2.1-or-later	2022-06	https://pango.gnome.org/	Internationalized text layout and rendering library using HarfBuzz for complex scripts.	0.05
https://github.com/pallets/click/archive/refs/tags/8.3.3.tar.gz	self	click	0	90.4	92	95	90	88	85	0	15500	45	Python	BSD-3-Clause	2024-08	https://click.palletsprojects.com/	Python package for creating composable command-line interfaces with minimal boilerplate.	0.05
https://github.com/pallets/click/archive/refs/tags/8.3.3.tar.gz	alternative	argparse	1	90.4	85	98	95	92	80	0			Python	PSF		https://docs.python.org/3/library/argparse.html	Python standard library module for parsing command-line arguments and options.
https://github.com/openjdk/jdk17u/archive/refs/tags/jdk-17.0.8.tar.gz	self	OpenJDK 17	0	79	75	70	95	90	80	12	1800	420	Java	GPL-2.0-with-classpath-exception	2023-07	https://openjdk.org/projects/jdk/	Open-source implementation of the Java SE Platform (JDK 17).	0.1
https://github.com/openjdk/jdk17u/archive/refs/tags/jdk-17.0.8.tar.gz	alternative	Amazon Corretto	1	81.2	72	85	93	85	78	7	1200	95	Java	GPL-2.0-with-classpath-exception	2024-07	https://aws.amazon.com/corretto/	Free, multiplatform OpenJDK distribution with long-term support.
https://github.com/openjdk/jdk17u/archive/refs/tags/jdk-17.0.8.tar.gz	alternative	Eclipse Temurin	2	80.8	68	82	95	88	85	8	950	180	Java	GPL-2.0-with-classpath-exception	2024-07	https://adoptium.net/	Production-ready OpenJDK builds from the Adoptium project.
https://github.com/openjdk/jdk17u/archive/refs/tags/jdk-17.0.8.tar.gz	alternative	Microsoft Build of OpenJDK	3	75.4	55	87	92	82	72	6	420	60	Java	GPL-2.0-with-classpath-exception	2024-07	https://learn.microsoft.com/java/openjdk/	Microsoft-supported OpenJDK distribution for cloud and on-prem.
https://pypi.python.org/packages/source/i/ipaddr/ipaddr-2.2.0.tar.gz	self	ipaddr	0	45.5	25	95	40	20	10	0		0	Python	Apache-2.0	2013-05	https://pypi.org/project/ipaddr/	IPv4/IPv6 address manipulation library for Python	0.25
https://pypi.python.org/packages/source/i/ipaddr/ipaddr-2.2.0.tar.gz	alternative	ipaddress	1	89.9	90	98	75	95	85	0		50	Python	PSF		https://docs.python.org/3/library/ipaddress.html	IPv4/IPv6 address manipulation (stdlib)
https://pypi.python.org/packages/source/i/ipaddr/ipaddr-2.2.0.tar.gz	alternative	netaddr	2	74.6	65	92	60	80	70	0	420	12	Python	BSD-3-Clause	2024-01	https://pypi.org/project/netaddr/	Network address manipulation library
https://github.com/thkukuk/libnsl/archive/v1.2.0/libnsl-1.2.0.tar.gz	self	libnsl	0	48.5	15	95	70	40	25	0	12	1	C	LGPL-2.1	2020-03	https://github.com/thkukuk/libnsl	GNU NIS client library providing name service lookup functions (users, hosts, etc.)	0.15
http://ftp.funet.fi/pub/gnu/ftp.gnu.org/gnu/gettext/gettext-1.0.tar.xz	self	gettext	0	80.5	75	90	85	80	70	0		12	C	GPL-3.0-or-later	2023-12	https://www.gnu.org/software/gettext/	GNU internationalization and localization library and tools for message translation catalogs.	0.05
https://netix.dl.sourceforge.net/project/gptfdisk/gptfdisk/1.0.7/gptfdisk-1.0.7.tar.gz	self	gptfdisk	0	62.5	35	90	75	70	60	0		5	C++	GPL-2.0	2020-12	https://sourceforge.net/projects/gptfdisk/	CLI tools (gdisk/sgdisk) for creating, editing and repairing GPT partition tables on block devices.	0.05
https://github.com/flannel-io/flannel/archive/refs/tags/v0.27.4.tar.gz	self	flannel	0	77.5	75	85	80	78	70	2	8500	120	Go	Apache-2.0	2024-12	https://github.com/flannel-io/flannel	Simple layer 3 network fabric for Kubernetes providing pod-to-pod connectivity via CNI.	0.15
https://github.com/flannel-io/flannel/archive/refs/tags/v0.27.4.tar.gz	alternative	cilium	1	81	92	78	75	90	65	4	20500	180	Go	Apache-2.0	2025-01	https://github.com/cilium/cilium	eBPF-based CNI for Kubernetes networking, observability and security.
https://github.com/flannel-io/flannel/archive/refs/tags/v0.27.4.tar.gz	alternative	calico	2	78.8	68	82	85	88	82	3	6200	95	Go	Apache-2.0	2025-01	https://github.com/projectcalico/calico	Production-grade CNI with network policy enforcement for Kubernetes.
https://github.com/OpenPrinting/cups/archive/refs/tags/v2.4.11.tar.gz	self	CUPS	0	72.5	62	75	85	80	70	4	980	120	C	Apache-2.0	2024-06	https://github.com/OpenPrinting/cups	Standards-based open source printing system for Unix-like OSes supporting IPP, LPD and legacy protocols.	0.15
https://github.com/jqlang/jq/archive/refs/tags/jq-1.5.tar.gz	self	jq	0	87.4	88	95	90	85	78	0	29000	120	C	MIT	2018-11	https://jqlang.github.io/jq/	Lightweight command-line JSON processor for filtering, transforming and querying JSON data.	0.05
https://github.com/open-iscsi/open-isns/archive/refs/tags/v0.100.tar.gz	self	open-isns	0	51.5	22	95	65	40	35	0	48	2	C	LGPL-2.1	2020-09	https://github.com/open-iscsi/open-isns	iSNS server and client library implementing the Internet Storage Name Service protocol for iSCSI storage networks.	0.15
https://data.iana.org/time-zones/releases/tzdata2026b.tar.gz	self	tzdata	0	86.5	85	95	90	80	75	0		12		Public Domain		https://www.iana.org/time-zones	IANA Time Zone Database (tzdata) - authoritative source of timezone definitions, offsets and transition rules.	0.05
http://curl.haxx.se/download/curl-8.1.2.tar.xz	self	curl	0	83.5	85	75	95	90	80	4	3400	420	C	curl	2023-05	https://curl.se	Command line tool and library for transferring data via URLs supporting HTTP, FTP and dozens of other protocols.	0.25
http://curl.haxx.se/download/curl-8.1.2.tar.xz	alternative	wget	1	78.5	65	90	85	80	75	1	620	85	C	GPL-3.0	2024-05	https://www.gnu.org/software/wget/	Non-interactive network downloader supporting HTTP, HTTPS, FTP and mirroring.
https://github.com/boostorg/boost/archive/refs/tags/boost-1.74.0.tar.gz	self	Boost	0	82.4	72	95	85	90	78	0	6700	180	C++	BSL-1.0	2024-08	https://www.boost.org/	Boost provides free peer-reviewed portable C++ source libraries.	0
https://www.sqlite.org/sqlite-2.8.17.tar.gz	self	sqlite	0	68	85	95	70	20	10	0	6200	0	C	Public Domain		https://www.sqlite.org/	Self-contained, serverless, zero-configuration, transactional SQL database engine.	0.05
http://rubygems.org/gems/unicode-display_width-1.4.0.gem	self	unicode-display_width	0	78.5	65	95	85	80	75	0	280	4	Ruby	MIT	2023-03	https://github.com/janlelis/unicode-display_width	Determines the visible display width of Unicode strings in monospace terminals and CLI output.	0.05
https://rubygems.org/downloads/systemd-journal-1.3.3.gem	self	systemd-journal	0	52.5	22	95	65	40	30	0	28	0	Ruby	LGPL-2.1	2018-05	https://rubygems.org/gems/systemd-journal	Ruby bindings to read from and write to the systemd journal	0.65
https://www.gnupg.org/ftp/gcrypt/libassuan/libassuan-2.5.3.tar.bz2	self	libassuan	0	68.5	45	95	70	65	60	0		2	C	LGPL-2.1-or-later	2021-06	https://www.gnupg.org/software/libassuan/	IPC library implementing the Assuan protocol for secure inter-process communication between GnuPG components.	0.95
https://github.com/pyca/pyopenssl/archive/refs/tags/18.0.0.tar.gz	self	PyOpenSSL	0	78.4	62	95	78	85	80	0	850	12	Python	Apache-2.0	2023-12	https://github.com/pyca/pyopenssl	Python bindings to a subset of OpenSSL for SSL/TLS, certificates and crypto primitives.	0.95
https://github.com/pyca/pyopenssl/archive/refs/tags/18.0.0.tar.gz	alternative	cryptography	1	89.8	92	88	90	95	85	1	6200	45	Python	Apache-2.0 / BSD-3-Clause / PSF	2024-03	https://github.com/pyca/cryptography	Modern Python cryptography library providing X.509, TLS, symmetric/asymmetric primitives.
https://github.com/google/googletest/archive/refs/tags/v1.17.0.tar.gz	self	googletest	0	89.4	92	95	88	90	82	0	33000	120	C++	BSD-3-Clause	2024-07	https://github.com/google/googletest	C++ xUnit testing and mocking framework developed by Google.	0.05
https://github.com/google/googletest/archive/refs/tags/v1.17.0.tar.gz	alternative	catch2	1	87.8	85	96	85	88	80	0	18000	95	C++	BSL-1.0	2024-10	https://github.com/catchorg/Catch2	Modern C++ native-framework for unit tests, TDD and BDD.
https://github.com/google/googletest/archive/refs/tags/v1.17.0.tar.gz	alternative	doctest	2	84.9	72	97	90	80	85	0	5500	40	C++	MIT	2024-05	https://github.com/doctest/doctest	Lightweight single-header C++ testing framework.
https://github.com/prometheus/client_python/archive/refs/tags/v0.8.0.tar.gz	self	prometheus-client	0	86.8	85	95	90	85	80	0	3600	45	Python	Apache-2.0	2024-04	https://github.com/prometheus/client_python	Python client for Prometheus metrics exposition and instrumentation.	0.25
https://github.com/hashicorp/consul/archive/refs/tags/v1.22.7.tar.gz	self	consul	0	85.4	92	78	88	95	75	4	28200	420	Go	MPL-2.0	2024-10	https://www.consul.io	Service discovery, KV store, and service mesh for distributed systems with health checking and segmentation.	0.25
https://rubygems.org/downloads/tzinfo-data-1.2025.2.gem	self	tzinfo-data	0	74.8	48	95	85	80	90	0	92	3	Ruby	MIT	2025-02	https://rubygems.org/gems/tzinfo-data	Timezone data files for TZInfo (IANA/Olson definitions)	0.05
https://gitlab.com/samba-team/devel/samba/-/archive/ldb-2.8.2/samba-ldb-2.8.2.tar.gz	self	ldb	0	61.5	45	75	70	65	60	2		18	C	LGPL-3.0-or-later	2024-07	https://ldb.samba.org/	Lightweight embedded database with LDAP-like API used primarily by Samba for directory data.	0.1
https://github.com/libjpeg-turbo/libjpeg-turbo/archive/refs/tags/2.1.0.tar.gz	self	libjpeg-turbo	0	85.4	82	95	90	85	78	0	1900	45	C	BSD-3-Clause	2023-10	https://libjpeg-turbo.org/	SIMD-accelerated JPEG image codec library compatible with libjpeg API.	0.05
https://github.com/libjpeg-turbo/libjpeg-turbo/archive/refs/tags/2.1.0.tar.gz	alternative	libjpeg	1	69.2	60	85	75	70	50	1			C	IJG	2023-01	https://ijg.org/	Reference JPEG codec implementation from Independent JPEG Group.
https://github.com/gpg/npth/archive/npth-1.6.tar.gz	self	npth	0	52.5	22	95	65	40	30	0	18	0	C	LGPL-2.1-or-later	2018-06	https://www.gnupg.org/related_software/npth/	Non-preemptive thread library providing portable primitives for GnuPG components and related tools.	0.85
https://rubygems.org/downloads/signet-0.21.0.gem	self	signet	0	78.5	65	95	85	80	75	0	280	12	Ruby	Apache-2.0	2024-05	https://github.com/googleapis/signet	OAuth 1.0/2.0 client library for Ruby, focused on Google API authentication flows.	0.3
https://rubygems.org/downloads/signet-0.21.0.gem	alternative	oauth2	1	87.4	92	92	88	85	70	0	2200	25	Ruby	MIT	2024-09	https://github.com/oauth-xx/oauth2	Ruby OAuth 2.0 client with support for common providers and flows.
https://ftp.funet.fi/pub/gnu/ftp.gnu.org/gnu/pth/pth-2.0.7.tar.gz	self	GNU Pth	0	36.5	15	90	40	20	10	0		0	C	LGPL-2.1	2006-06	https://www.gnu.org/software/pth/	Portable cooperative (non-preemptive) threading library for C.	0.05
https://github.com/ruby/ruby/archive/refs/tags/v3.3.0.tar.gz	self	Ruby	0	84.4	82	78	95	90	85	4	21500	420	C	Ruby	2023-12	https://www.ruby-lang.org/	Ruby programming language interpreter, core libraries and tooling.	0.05
http://ftp.funet.fi/pub/gnu/ftp.gnu.org/gnu/findutils/findutils-4.10.0.tar.xz	self	findutils	0	84	75	95	90	85	80	0		12	C	GPL-3.0-or-later	2024-06	https://www.gnu.org/software/findutils/	GNU collection of file search utilities (find, xargs, locate/updatedb)	0.1
http://ftp.funet.fi/pub/gnu/ftp.gnu.org/gnu/findutils/findutils-4.10.0.tar.xz	alternative	fd	1	90.9	95	98	85	90	75	0	33000	45	Rust	Apache-2.0 OR MIT	2024-05	https://github.com/sharkdp/fd	Fast, user-friendly alternative to find with sensible defaults and git integration
https://github.com/python-babel/babel/archive/refs/tags/v2.6.0.tar.gz	self	babel	0	79.5	78	95	85	70	65	0	820	45	Python	BSD-3-Clause	2018-06	https://babel.pocoo.org/	Python library for internationalization and localization, providing CLDR-based formatting for dates, numbers, currencies and message catalogs.	0.1
https://github.com/librsync/librsync/archive/refs/tags/v2.3.1.tar.gz	self	librsync	0	68.5	45	95	80	60	70	0	320	4	C	LGPL-2.1	2021-08	https://github.com/librsync/librsync	C library implementing the rsync rolling-checksum delta algorithm for efficient binary file synchronization and patching.	0.15
https://github.com/pytest-dev/iniconfig/archive/refs/tags/v2.3.0.tar.gz	self	iniconfig	0	68.5	35	95	85	70	80	0	58	3	Python	MIT	2024-09	https://github.com/pytest-dev/iniconfig	Minimal INI config parser used by pytest for simple key-value and section handling.	0.05
https://github.com/jbeder/yaml-cpp/archive/refs/tags/yaml-cpp-0.9.0.tar.gz	self	yaml-cpp	0	85.5	85	95	90	80	75	0	4500	45	C++	MIT	2024-07	https://github.com/jbeder/yaml-cpp	YAML parser and emitter for C++ matching YAML 1.2 spec	0.05
https://github.com/jbeder/yaml-cpp/archive/refs/tags/yaml-cpp-0.9.0.tar.gz	alternative	rapidyaml	1	80.2	65	95	85	75	80	0	1200	25	C++	MIT	2024-09	https://github.com/biojppm/rapidyaml	Fast C++ YAML 1.2 library with in-place parsing
https://github.com/boto/botocore/archive/refs/tags/1.12.0.tar.gz	self	botocore	0	77.5	65	85	90	85	75	2	1400	180	Python	Apache-2.0	2024-10	https://github.com/boto/botocore	Low-level core functionality of the boto3 AWS SDK for Python	0.1
https://www.gnu.org/software/hurd/community/gsoc/project_ideas/libcap.html	self	libcap	0	76.5	65	95	80	75	70	0		5	C	BSD-3-Clause	2023-02	https://git.kernel.org/pub/scm/libs/libcap/libcap.git	Library for managing Linux POSIX capabilities on processes and files.	0.85
https://github.com/linux-rdma/rdma-core/releases/download/v42.0/rdma-core-42.0.tar.gz	self	rdma-core	0	62.5	48	85	65	55	60	1	478	62	C	GPL-2.0 OR BSD-2-Clause		https://github.com/linux-rdma/rdma-core	Userspace RDMA/InfiniBand libraries, daemons and drivers for Linux high-performance networking.	0.05
https://gitlab.freedesktop.org/xorg/lib/libx11/-/archive/libX11-1.8.5/libx11-libX11-1.8.5.tar.gz	self	libX11	0	58.5	35	65	80	70	60	3	85	12	C	MIT	2023-10	https://gitlab.freedesktop.org/xorg/lib/libx11	Core X11 client library implementing the X Window System protocol in C.	0.05
https://github.com/pypa/setuptools/archive/refs/tags/v82.0.1.tar.gz	self	setuptools	0	87.4	85	95	90	88	82	0	2400	120	Python	MIT	2024-09	https://github.com/pypa/setuptools	Python package development and distribution library for building, installing and managing packages via pyproject.toml and setup.py.	0.05
http://ftp.x.org/pub/individual/lib/libXrandr-1.5.2.tar.bz2	self	libXrandr	0	72.5	55	95	80	70	65	0		2	C	MIT	2021-11	https://gitlab.freedesktop.org/xorg/lib/libxrandr	X11 RandR extension library for querying and configuring display modes, rotation and multi-monitor setups.	0.05
https://rubygems.org/downloads/async-1.26.2.gem	self	async	0	78.5	65	95	85	70	75	0	1200	45	Ruby	MIT	2021-07	https://github.com/socketry/async	Concurrency framework for Ruby using async/await, fibers and non-blocking I/O.	0.05
https://github.com/gperftools/gperftools/releases/download/gperftools-2.18.1/gperftools-2.18.1.tar.gz	self	gperftools	0	82.4	82	95	88	75	70	0	8500	45	C++	BSD-3-Clause	2024-09	https://github.com/gperftools/gperftools	Performance analysis tools and thread-safe high-performance malloc (tcmalloc) implementation.	0.05
https://github.com/gperftools/gperftools/releases/download/gperftools-2.18.1/gperftools-2.18.1.tar.gz	alternative	mimalloc	1	89.2	88	96	92	85	78	0	10200	38	C	MIT	2024-10	https://github.com/microsoft/mimalloc	Microsoft's compact, high-performance drop-in malloc replacement.
